ResSvcID,ResID,RoomNumber,SvcID,DateTime,ChargeID
2366,416,365,5,2017-11-06 05:07:50,2
2367,554,311,1,2017-10-30 21:18:36,2
2368,467,136,5,2017-11-02 08:13:19,2
2369,115,138,2,2017-11-03 20:37:17,2
2370,843,362,4,2017-11-08 11:42:24,2
2371,856,549,5,2017-10-25 00:04:29,2
2372,297,425,3,2017-11-03 13:40:44,2
2373,523,225,4,2017-11-13 22:16:52,2
2374,891,283,5,2017-11-17 05:08:04,2
2375,132,175,5,2017-10-18 04:23:52,2
2376,752,256,5,2017-10-30 02:29:05,2
2377,208,267,1,2017-10-28 04:53:52,2
2378,383,252,1,2017-11-01 08:25:44,2
2379,546,208,1,2017-11-20 11:16:13,2
2380,770,446,4,2017-11-01 18:11:50,2
2381,372,569,5,2017-10-27 19:03:18,2
2382,573,383,5,2017-11-11 17:50:36,2
2383,157,101,5,2017-10-27 18:50:46,2
2384,477,326,2,2017-11-13 10:20:17,2
2385,858,345,2,2017-11-04 21:40:40,2
2386,796,213,2,2017-11-01 06:59:57,2
2387,546,208,3,2017-11-16 17:38:10,2
2388,764,136,3,2017-11-11 09:12:37,2
2389,708,594,4,2017-11-06 14:58:39,2
2390,214,299,1,2017-11-06 02:18:14,2
2391,571,290,5,2017-11-09 20:42:40,2
2392,426,586,3,2017-10-26 15:40:40,2
2393,927,317,5,2017-11-11 19:36:00,2
2394,178,599,3,2017-11-14 15:48:30,2
2395,135,100,4,2017-11-16 20:06:18,2
2396,195,506,3,2017-10-21 05:41:29,2
2397,418,291,5,2017-10-31 02:06:32,2
2398,510,210,3,2017-11-04 07:32:59,2
2399,880,133,1,2017-11-12 00:56:41,2
2400,896,364,4,2017-10-29 23:50:27,2
2401,43,564,1,2017-10-21 03:31:24,2
2402,559,281,3,2017-11-10 05:50:17,2
2403,622,372,1,2017-10-21 04:05:32,2
2404,741,421,4,2017-11-15 22:19:38,2
2405,736,473,5,2017-11-14 16:17:48,2
2406,403,559,1,2017-10-28 02:42:51,2
2407,363,514,1,2017-11-11 12:51:52,2
2408,533,301,1,2017-11-02 08:39:04,2
2409,136,530,3,2017-10-26 08:29:52,2
2410,791,299,2,2017-10-31 21:55:52,2
2411,8,436,2,2017-11-09 04:49:07,2
2412,896,364,5,2017-10-28 18:27:33,2
2413,83,177,4,2017-10-24 19:14:44,2
2414,643,366,5,2017-11-06 20:15:08,2
2415,54,279,3,2017-10-17 03:52:50,2
2416,807,412,5,2017-10-28 01:23:59,2
2417,408,163,5,2017-10-27 09:14:01,2
2418,736,473,4,2017-11-13 19:26:39,2
2419,26,520,3,2017-11-02 05:18:02,2
2420,320,319,3,2017-10-24 11:30:10,2
2421,683,395,1,2017-11-07 17:27:18,2
2422,82,265,2,2017-10-23 01:23:02,2
2423,583,546,5,2017-10-17 15:40:19,2
2424,273,195,3,2017-10-19 04:36:48,2
2425,976,147,3,2017-11-13 10:01:25,2
2426,443,406,1,2017-10-29 09:50:46,2
2427,695,482,4,2017-11-01 11:03:39,2
2428,999,188,4,2017-10-23 18:03:17,2
2429,198,292,4,2017-11-13 07:46:43,2
2430,439,235,3,2017-10-21 13:25:34,2
2431,476,436,1,2017-11-03 10:48:23,2
2432,738,550,2,2017-10-17 02:32:10,2
2433,311,335,1,2017-10-18 00:55:30,2
2434,643,366,1,2017-11-06 13:15:46,2
2435,563,249,3,2017-11-11 02:55:34,2
2436,349,598,1,2017-11-06 21:40:46,2
2437,623,534,1,2017-11-10 06:37:20,2
2438,760,525,1,2017-11-08 22:10:08,2
2439,625,434,3,2017-11-02 19:27:28,2
2440,599,220,1,2017-10-23 01:31:30,2
2441,126,242,5,2017-11-04 23:30:50,2
2442,634,375,5,2017-10-31 09:39:28,2
2443,755,475,1,2017-10-28 22:19:58,2
2444,386,353,1,2017-11-07 03:51:43,2
2445,35,122,5,2017-11-09 13:19:25,2
2446,669,426,2,2017-11-13 01:44:25,2
2447,199,437,2,2017-11-09 06:32:55,2
2448,694,579,2,2017-10-28 22:25:44,2
2449,657,302,3,2017-11-03 01:46:25,2
2450,296,283,5,2017-11-07 03:29:41,2
2451,734,317,1,2017-11-01 18:00:08,2
2452,311,335,2,2017-10-20 17:04:41,2
2453,901,575,1,2017-10-29 16:10:28,2
2454,886,323,1,2017-11-02 19:06:36,2
2455,50,348,1,2017-11-04 04:49:38,2
2456,324,493,3,2017-10-28 18:11:07,2
2457,510,210,4,2017-11-05 23:16:05,2
2458,317,191,4,2017-10-24 16:09:38,2
2459,395,323,2,2017-11-11 14:35:37,2
2460,553,394,2,2017-10-30 02:14:12,2
2461,468,580,1,2017-10-31 04:56:16,2
2462,545,554,2,2017-10-30 02:48:03,2
2463,606,394,1,2017-10-23 03:46:52,2
2464,633,124,5,2017-10-28 12:23:19,2
2465,260,572,3,2017-10-27 00:27:37,2
2466,135,100,4,2017-11-12 10:07:59,2
2467,41,264,2,2017-11-09 21:43:30,2
2468,126,242,3,2017-11-03 00:53:16,2
2469,625,434,1,2017-11-08 07:38:43,2
2470,958,413,2,2017-10-29 05:51:49,2
2471,954,460,2,2017-10-26 21:26:08,2
2472,434,162,4,2017-11-04 22:22:21,2
2473,872,511,5,2017-11-06 15:18:24,2
2474,206,330,4,2017-11-04 13:48:20,2
2475,672,436,2,2017-11-11 20:24:37,2
2476,745,244,3,2017-11-11 13:15:52,2
2477,185,537,3,2017-11-02 22:37:25,2
2478,138,250,4,2017-11-02 09:08:24,2
2479,106,348,2,2017-11-08 21:15:05,2
2480,466,144,5,2017-10-22 17:44:19,2
2481,221,357,5,2017-10-21 12:28:14,2
2482,358,260,4,2017-11-12 20:54:06,2
2483,759,261,4,2017-11-08 00:54:57,2
2484,129,106,3,2017-10-29 02:54:35,2
2485,702,516,4,2017-11-04 21:39:27,2
2486,821,289,3,2017-10-24 04:11:31,2
2487,252,148,1,2017-10-29 14:43:27,2
2488,437,373,1,2017-10-24 12:36:20,2
2489,33,272,2,2017-10-21 20:50:04,2
2490,619,146,5,2017-11-14 08:56:41,2
2491,609,183,5,2017-11-02 23:40:09,2
2492,672,436,3,2017-11-11 17:12:07,2
2493,388,321,1,2017-10-21 11:32:57,2
2494,743,425,4,2017-10-20 02:58:52,2
2495,929,553,1,2017-10-30 23:30:30,2
2496,460,233,5,2017-10-25 03:35:44,2
2497,592,183,4,2017-11-05 17:32:29,2
2498,452,527,5,2017-11-07 08:36:28,2
2499,242,389,2,2017-10-23 14:43:03,2
2500,142,500,3,2017-11-14 23:50:57,2
2501,132,175,4,2017-10-21 09:49:35,2
2502,366,299,2,2017-11-15 04:52:36,2
2503,241,585,3,2017-11-08 01:23:00,2
2504,255,194,1,2017-10-23 22:44:31,2
2505,752,256,2,2017-10-28 22:14:04,2
2506,267,417,5,2017-10-31 03:35:16,2
2507,383,252,4,2017-10-31 19:43:10,2
2508,927,317,4,2017-11-13 22:06:13,2
2509,349,598,2,2017-11-06 10:31:41,2
2510,735,450,1,2017-10-21 04:31:12,2
2511,197,117,5,2017-11-03 12:02:42,2
2512,518,553,4,2017-11-07 00:20:38,2
2513,788,297,4,2017-11-02 09:03:39,2
2514,43,564,2,2017-10-21 18:06:09,2
2515,652,310,3,2017-11-13 11:09:35,2
2516,747,408,3,2017-10-29 23:42:29,2
2517,145,373,5,2017-10-18 08:02:15,2
2518,568,259,4,2017-10-19 05:23:02,2
2519,516,435,2,2017-10-20 13:31:20,2
2520,334,570,4,2017-10-31 08:17:16,2
2521,488,235,3,2017-10-30 03:08:40,2
2522,95,455,3,2017-10-26 02:42:34,2
2523,961,529,4,2017-11-04 05:23:30,2
2524,977,235,2,2017-10-27 07:01:34,2
2525,688,392,5,2017-11-07 03:31:52,2
2526,556,551,5,2017-11-05 14:48:45,2
2527,92,470,4,2017-11-12 20:58:18,2
2528,574,561,3,2017-10-30 01:43:57,2
2529,10,145,3,2017-11-01 14:53:05,2
2530,897,456,4,2017-10-23 20:02:52,2
2531,713,572,2,2017-10-20 04:38:45,2
2532,215,349,4,2017-11-04 09:39:09,2
2533,40,519,2,2017-10-28 16:23:41,2
2534,885,369,2,2017-10-22 10:26:43,2
2535,329,346,1,2017-10-24 19:19:28,2
2536,374,546,4,2017-10-18 08:20:09,2
2537,12,506,5,2017-10-27 18:21:48,2
2538,392,253,2,2017-10-31 02:15:44,2
2539,694,579,4,2017-10-28 13:39:55,2
2540,443,406,2,2017-10-27 10:37:53,2
2541,400,451,3,2017-11-12 09:04:56,2
2542,979,200,4,2017-10-24 04:02:30,2
2543,362,563,3,2017-10-20 04:37:35,2
2544,708,594,2,2017-11-11 11:55:12,2
2545,139,572,1,2017-11-11 15:43:58,2
2546,952,213,5,2017-10-23 10:06:46,2
2547,48,159,2,2017-11-01 12:09:52,2
2548,596,386,3,2017-10-19 21:18:14,2
2549,68,567,4,2017-10-26 13:43:18,2
2550,905,484,5,2017-11-08 06:10:23,2
2551,550,544,2,2017-11-12 04:03:05,2
2552,226,487,2,2017-11-07 13:48:31,2
2553,940,116,3,2017-11-01 12:58:28,2
2554,448,397,5,2017-11-04 03:06:51,2
2555,635,419,4,2017-10-20 20:45:57,2
2556,552,515,1,2017-11-01 23:58:16,2
2557,15,241,4,2017-11-01 09:44:40,2
2558,802,338,2,2017-10-21 23:43:47,2
2559,191,226,4,2017-10-25 22:13:39,2
2560,334,570,2,2017-10-31 12:05:10,2
2561,886,323,2,2017-10-31 16:20:30,2
2562,893,351,2,2017-11-06 14:19:07,2
2563,40,519,1,2017-10-30 14:08:36,2
2564,799,148,3,2017-10-23 02:03:28,2
2565,757,219,5,2017-11-11 11:02:58,2
2566,928,581,1,2017-11-12 18:16:24,2
2567,813,563,4,2017-10-24 16:23:35,2
2568,472,537,4,2017-11-15 06:54:02,2
2569,861,515,2,2017-11-10 05:38:30,2
2570,618,101,5,2017-10-19 07:08:12,2
2571,372,569,2,2017-10-25 12:28:40,2
2572,474,263,3,2017-10-22 16:40:41,2
2573,574,561,4,2017-10-29 00:03:57,2
2574,577,137,1,2017-11-09 09:18:02,2
2575,495,595,1,2017-10-29 01:38:32,2
2576,968,570,2,2017-10-29 04:44:34,2
2577,79,117,2,2017-10-27 13:53:05,2
2578,603,176,4,2017-11-12 20:53:12,2
2579,19,109,5,2017-10-21 23:47:42,2
2580,17,174,1,2017-11-14 17:24:24,2
2581,290,554,4,2017-10-19 03:06:20,2
2582,582,309,4,2017-10-19 03:12:43,2
2583,661,318,5,2017-10-31 14:04:50,2
2584,499,240,1,2017-11-07 04:49:47,2
2585,139,572,4,2017-11-06 22:29:18,2
2586,54,279,1,2017-10-18 07:20:24,2
2587,670,157,2,2017-10-22 05:29:02,2
2588,576,220,1,2017-11-10 21:06:30,2
2589,446,188,5,2017-11-16 22:26:34,2
2590,428,134,2,2017-10-29 14:50:11,2
2591,282,544,3,2017-10-28 11:53:00,2
2592,769,103,5,2017-10-30 22:12:04,2
2593,808,438,4,2017-10-28 10:04:53,2
2594,890,487,3,2017-10-26 08:00:21,2
2595,882,225,1,2017-11-01 20:45:03,2
2596,504,491,2,2017-11-09 00:46:49,2
2597,261,478,4,2017-11-07 10:17:26,2
2598,361,573,5,2017-10-19 04:13:55,2
2599,419,453,4,2017-11-09 04:25:34,2
2600,698,589,5,2017-10-29 00:14:14,2
2601,85,536,3,2017-10-21 03:04:18,2
2602,523,225,3,2017-11-12 15:53:56,2
2603,980,310,3,2017-11-11 06:54:57,2
2604,489,341,2,2017-11-12 07:35:40,2
2605,743,425,4,2017-10-21 04:08:55,2
2606,206,330,5,2017-11-02 06:26:10,2
2607,777,278,4,2017-10-31 01:41:25,2
2608,694,579,5,2017-10-29 10:09:58,2
2609,30,308,1,2017-11-04 12:56:45,2
2610,686,574,4,2017-11-02 05:05:54,2
2611,68,567,5,2017-10-26 17:54:32,2
2612,157,101,3,2017-10-27 11:37:29,2
2613,200,541,5,2017-10-23 01:23:09,2
2614,885,369,2,2017-10-22 06:45:58,2
2615,425,210,5,2017-10-30 15:13:49,2
2616,167,237,2,2017-10-20 14:47:27,2
2617,499,240,4,2017-11-07 09:15:24,2
2618,978,344,2,2017-10-25 19:10:54,2
2619,740,513,4,2017-11-02 03:31:20,2
2620,476,436,3,2017-11-05 06:05:20,2
2621,471,218,2,2017-11-08 08:22:29,2
2622,179,455,2,2017-10-30 14:40:08,2
2623,49,129,3,2017-10-18 23:57:09,2
2624,696,132,4,2017-10-21 09:31:26,2
2625,640,395,1,2017-11-08 18:08:17,2
2626,920,145,2,2017-10-19 08:26:01,2
2627,990,586,1,2017-11-12 05:31:02,2
2628,88,243,5,2017-10-29 04:06:51,2
2629,252,148,3,2017-10-29 18:23:50,2
2630,910,203,2,2017-11-07 08:04:17,2
2631,463,134,3,2017-11-16 08:37:28,2
2632,796,213,1,2017-11-02 18:51:03,2
2633,420,142,3,2017-10-25 14:37:13,2
2634,216,141,5,2017-10-27 16:15:02,2
2635,150,474,3,2017-10-28 01:23:44,2
2636,90,458,4,2017-10-29 22:37:38,2
2637,894,563,1,2017-10-29 12:18:36,2
2638,619,146,3,2017-11-15 14:42:48,2
2639,405,385,4,2017-11-06 04:15:39,2
2640,891,283,2,2017-11-16 22:50:16,2
2641,193,410,4,2017-11-08 15:48:47,2
2642,920,145,3,2017-10-22 23:45:30,2
2643,23,172,2,2017-10-26 11:19:24,2
2644,948,415,3,2017-10-29 10:53:01,2
2645,478,239,2,2017-10-19 05:17:44,2
2646,264,423,3,2017-11-09 17:27:04,2
2647,945,136,5,2017-10-26 04:26:47,2
2648,746,389,5,2017-10-21 11:41:52,2
2649,552,515,3,2017-11-04 01:23:44,2
2650,604,180,2,2017-11-01 02:02:56,2
2651,541,332,3,2017-10-27 08:20:31,2
2652,530,533,1,2017-11-16 20:22:38,2
2653,583,546,1,2017-10-17 01:02:21,2
2654,716,358,1,2017-11-03 11:55:53,2
2655,310,322,3,2017-10-27 04:45:40,2
2656,813,563,1,2017-10-24 20:07:21,2
2657,756,456,5,2017-10-25 21:31:24,2
2658,335,338,5,2017-11-05 17:46:47,2
2659,933,241,1,2017-11-10 08:52:55,2
2660,373,425,5,2017-10-31 12:37:50,2
2661,864,179,5,2017-11-11 21:33:40,2
2662,468,580,5,2017-11-04 07:09:19,2
2663,189,228,3,2017-10-29 09:35:07,2
2664,178,599,1,2017-11-15 10:44:31,2
2665,431,547,2,2017-10-30 20:05:15,2
2666,361,573,3,2017-10-19 09:46:05,2
2667,301,342,2,2017-11-01 04:54:31,2
2668,716,358,5,2017-10-29 12:19:51,2
2669,71,509,5,2017-11-06 15:40:21,2
2670,534,430,1,2017-11-17 09:01:17,2
2671,613,228,5,2017-11-09 23:13:43,2
2672,379,143,5,2017-10-24 00:31:47,2
2673,300,372,2,2017-11-13 09:28:21,2
2674,183,542,1,2017-10-30 18:43:39,2
2675,491,340,2,2017-11-18 16:27:59,2
2676,903,114,2,2017-10-28 15:00:02,2
2677,690,522,4,2017-10-31 19:58:01,2
2678,547,185,3,2017-11-09 14:52:35,2
2679,352,466,4,2017-11-12 02:21:39,2
2680,96,251,5,2017-11-03 22:05:09,2
2681,250,519,3,2017-11-12 12:12:04,2
2682,231,432,4,2017-10-31 04:56:46,2
2683,872,511,2,2017-11-07 00:33:28,2
2684,634,375,3,2017-10-31 10:06:49,2
2685,118,383,4,2017-11-05 09:06:36,2
2686,465,111,4,2017-10-25 11:19:39,2
2687,437,373,1,2017-10-24 14:36:18,2
2688,673,584,4,2017-11-04 02:35:34,2
2689,237,348,4,2017-11-16 15:38:17,2
2690,520,420,5,2017-10-29 03:02:29,2
2691,214,299,4,2017-11-07 19:03:56,2
2692,448,397,4,2017-11-04 22:40:28,2
2693,952,213,5,2017-10-23 08:03:23,2
2694,149,517,2,2017-10-26 02:15:52,2
2695,507,408,5,2017-11-08 17:52:47,2
2696,371,263,2,2017-11-17 16:12:48,2
2697,731,318,1,2017-10-26 03:16:03,2
2698,53,102,4,2017-10-24 20:57:36,2
2699,8,436,5,2017-11-07 09:28:31,2
2700,722,460,2,2017-11-09 05:49:42,2
2701,816,135,1,2017-10-21 00:47:39,2
2702,596,386,5,2017-10-22 02:01:56,2
2703,823,227,1,2017-11-02 05:44:05,2
2704,574,561,5,2017-10-28 01:55:13,2
2705,879,196,3,2017-10-20 23:43:54,2
2706,141,123,4,2017-10-21 04:41:11,2
2707,300,372,3,2017-11-12 21:39:31,2
2708,567,273,5,2017-10-30 03:28:17,2
2709,792,163,4,2017-11-08 08:37:33,2
2710,535,302,3,2017-11-16 00:46:48,2
2711,945,136,3,2017-10-25 11:55:54,2
2712,555,141,4,2017-11-07 16:48:35,2
2713,104,383,2,2017-11-13 20:57:12,2
2714,809,237,5,2017-10-29 02:30:50,2
2715,565,382,5,2017-10-23 21:43:22,2
2716,21,558,4,2017-11-17 10:36:31,2
2717,389,170,3,2017-11-07 07:28:57,2
2718,877,370,4,2017-10-28 05:01:46,2
2719,896,364,5,2017-10-28 18:00:19,2
2720,995,426,5,2017-11-04 04:36:46,2
2721,971,492,1,2017-10-29 20:55:27,2
2722,498,483,5,2017-10-28 07:27:18,2
2723,720,388,3,2017-10-24 20:10:03,2
2724,98,494,2,2017-11-03 05:51:27,2
2725,478,239,2,2017-10-23 01:26:47,2
2726,934,231,3,2017-10-23 10:00:05,2
2727,186,269,3,2017-10-28 22:55:56,2
2728,101,597,1,2017-10-26 07:24:32,2
2729,367,560,1,2017-11-11 13:21:40,2
2730,592,183,2,2017-11-07 17:55:23,2
2731,754,469,1,2017-10-29 20:40:52,2
2732,824,495,2,2017-11-08 04:00:23,2
2733,934,231,5,2017-10-22 14:02:48,2
2734,324,493,4,2017-10-28 05:09:13,2
2735,232,555,2,2017-11-07 04:44:09,2
2736,209,580,2,2017-11-03 13:45:28,2
2737,521,203,4,2017-11-12 10:34:54,2
2738,835,284,5,2017-10-30 02:56:49,2
2739,290,554,1,2017-10-20 19:38:09,2
2740,837,347,3,2017-11-06 08:35:06,2
2741,265,273,4,2017-11-11 01:10:50,2
2742,958,413,1,2017-10-28 19:21:09,2
2743,611,475,5,2017-11-05 12:51:02,2
2744,958,413,3,2017-10-30 00:00:35,2
2745,622,372,3,2017-10-21 06:37:01,2
2746,354,498,3,2017-10-30 00:38:11,2
2747,394,330,3,2017-10-23 07:22:55,2
2748,719,193,1,2017-10-18 03:05:10,2
2749,40,519,4,2017-10-26 01:05:18,2
2750,279,233,2,2017-11-09 20:36:08,2
2751,126,242,3,2017-11-02 08:02:33,2
2752,503,581,1,2017-10-21 16:54:09,2
2753,272,464,3,2017-11-03 17:19:13,2
2754,697,228,2,2017-10-18 23:58:50,2
2755,806,204,5,2017-10-21 09:42:36,2
2756,954,460,1,2017-10-24 18:30:55,2
2757,720,388,3,2017-10-23 08:57:45,2
2758,305,517,1,2017-11-12 04:22:06,2
2759,186,269,2,2017-10-28 20:28:56,2
2760,520,420,4,2017-10-28 12:44:16,2
2761,456,543,2,2017-11-02 16:43:35,2
2762,135,100,5,2017-11-14 12:11:41,2
2763,703,436,4,2017-10-26 07:59:57,2
2764,835,284,2,2017-10-30 17:11:22,2
2765,962,282,2,2017-10-25 13:59:22,2
2766,385,530,2,2017-11-07 09:57:19,2
2767,735,450,3,2017-10-21 09:32:20,2
2768,366,299,3,2017-11-11 15:52:11,2
2769,36,526,3,2017-10-24 22:04:09,2
2770,484,157,3,2017-10-29 00:26:42,2
2771,650,502,5,2017-11-05 17:59:05,2
2772,144,252,4,2017-11-08 22:55:32,2
2773,378,396,2,2017-11-07 21:32:36,2
2774,520,420,3,2017-10-29 06:16:38,2
2775,511,106,1,2017-10-27 23:28:56,2
2776,155,579,5,2017-11-05 04:22:08,2
2777,50,348,5,2017-11-02 05:21:02,2
2778,499,240,5,2017-11-07 19:45:58,2
2779,388,321,3,2017-10-22 07:49:05,2
2780,246,365,3,2017-11-01 01:04:46,2
2781,460,233,4,2017-10-25 15:39:03,2
2782,328,151,1,2017-10-31 00:25:32,2
2783,644,179,3,2017-10-19 01:26:43,2
2784,412,508,1,2017-11-17 18:57:52,2
2785,61,571,5,2017-10-23 02:33:39,2
2786,234,459,3,2017-11-03 10:20:51,2
2787,164,492,3,2017-11-11 01:35:00,2
2788,621,538,1,2017-10-21 05:03:35,2
2789,991,472,5,2017-10-27 06:37:51,2
2790,336,150,2,2017-10-28 23:14:29,2
2791,365,483,3,2017-10-31 18:20:01,2
2792,199,437,2,2017-11-07 13:28:53,2
2793,635,419,5,2017-10-20 07:36:19,2
2794,874,455,2,2017-10-24 16:03:03,2
2795,812,401,3,2017-10-23 07:32:40,2
2796,165,440,3,2017-10-27 14:08:27,2
2797,76,325,3,2017-10-20 21:31:27,2
2798,573,383,4,2017-11-10 20:12:46,2
2799,196,379,5,2017-10-26 10:33:55,2
2800,589,493,2,2017-11-04 23:23:37,2
2801,809,237,2,2017-10-28 19:18:52,2
2802,501,410,1,2017-10-30 06:37:01,2
2803,307,412,2,2017-11-08 12:19:51,2
2804,294,444,3,2017-10-20 20:40:52,2
2805,353,360,4,2017-10-21 06:15:19,2
2806,65,268,4,2017-10-31 00:58:57,2
2807,382,348,1,2017-10-25 18:54:08,2
2808,265,273,4,2017-11-09 12:22:33,2
2809,166,507,5,2017-11-11 04:47:34,2
2810,153,266,4,2017-10-23 14:57:31,2
2811,85,536,4,2017-10-22 23:41:44,2
2812,497,445,5,2017-10-28 12:55:25,2
2813,792,163,2,2017-11-07 04:02:30,2
2814,678,148,5,2017-11-06 01:47:24,2
2815,567,273,2,2017-10-26 15:33:38,2
2816,729,434,5,2017-11-13 16:28:28,2
2817,447,423,2,2017-11-13 16:41:53,2
2818,138,250,4,2017-11-02 01:33:24,2
2819,149,517,3,2017-10-28 15:39:47,2
2820,995,426,1,2017-11-02 22:03:38,2
2821,576,220,1,2017-11-07 06:51:02,2
2822,659,500,2,2017-11-03 18:36:50,2
2823,248,181,3,2017-10-26 10:18:59,2
2824,156,423,4,2017-11-03 10:24:29,2
2825,317,191,2,2017-10-26 10:49:12,2
2826,868,516,5,2017-11-12 01:41:16,2
2827,662,518,4,2017-10-18 13:20:31,2
2828,575,371,1,2017-10-25 14:14:06,2
2829,85,536,3,2017-10-21 06:48:16,2
2830,337,423,3,2017-11-02 07:59:08,2
2831,765,298,4,2017-10-23 00:44:24,2
2832,168,305,2,2017-10-23 20:21:18,2
2833,476,436,4,2017-11-02 23:55:21,2
2834,233,337,5,2017-11-03 06:35:19,2
2835,394,330,3,2017-10-22 04:38:26,2
2836,277,276,3,2017-10-24 12:34:46,2
2837,804,514,3,2017-10-20 09:47:25,2
2838,193,410,1,2017-11-08 10:05:29,2
2839,761,155,1,2017-10-20 20:16:53,2
2840,478,239,5,2017-10-17 22:41:41,2
2841,381,568,2,2017-11-08 15:08:28,2
2842,439,235,5,2017-10-21 01:12:41,2
2843,200,541,2,2017-10-22 15:52:43,2
2844,930,558,5,2017-10-29 04:39:34,2
2845,881,218,2,2017-11-12 04:33:48,2
2846,630,156,2,2017-10-25 13:33:00,2
2847,742,128,2,2017-11-06 03:26:35,2
2848,397,274,3,2017-11-16 03:39:54,2
2849,937,137,3,2017-11-10 22:33:42,2
2850,471,218,2,2017-11-07 05:31:24,2
2851,629,131,5,2017-11-05 09:48:47,2
2852,147,509,3,2017-10-30 14:47:05,2
2853,534,430,5,2017-11-17 08:36:20,2
2854,271,381,1,2017-11-07 06:45:13,2
2855,214,299,4,2017-11-05 18:16:57,2
2856,684,130,1,2017-10-31 11:48:37,2
2857,954,460,1,2017-10-22 17:15:38,2
2858,697,228,1,2017-10-18 14:51:56,2
2859,541,332,4,2017-10-27 04:39:17,2
2860,826,203,3,2017-10-18 13:50:57,2
2861,59,598,5,2017-10-26 10:41:22,2
2862,545,554,3,2017-11-01 10:28:08,2
2863,505,318,1,2017-11-12 04:30:55,2
2864,348,195,4,2017-11-04 15:17:58,2
2865,434,162,5,2017-11-05 21:26:56,2
2866,523,225,4,2017-11-13 02:39:03,2
2867,670,157,5,2017-10-24 08:20:19,2
2868,372,569,1,2017-10-25 17:39:01,2
2869,893,351,1,2017-11-06 01:47:31,2
2870,513,186,4,2017-10-23 22:19:31,2
2871,937,137,5,2017-11-12 08:29:54,2
2872,706,534,1,2017-10-27 10:14:57,2
2873,376,413,5,2017-11-09 01:58:25,2
2874,498,483,5,2017-10-28 07:58:23,2
2875,279,233,3,2017-11-08 08:41:28,2
2876,260,572,3,2017-10-25 07:03:09,2
2877,997,404,4,2017-11-15 16:31:41,2
2878,507,408,4,2017-11-08 11:45:28,2
2879,110,364,3,2017-10-27 16:28:55,2
2880,213,572,4,2017-11-06 09:14:44,2
2881,252,148,4,2017-10-29 07:25:34,2
2882,915,521,1,2017-11-16 18:02:14,2
2883,328,151,1,2017-10-30 09:44:35,2
2884,80,296,5,2017-11-12 02:33:24,2
2885,125,449,4,2017-11-09 13:40:12,2
2886,285,232,4,2017-11-14 12:05:22,2
2887,930,558,4,2017-10-29 08:13:00,2
2888,920,145,5,2017-10-22 02:13:42,2
2889,396,485,1,2017-11-16 07:43:51,2
2890,747,408,1,2017-10-29 14:33:36,2
2891,609,183,5,2017-11-01 18:05:09,2
2892,601,132,4,2017-11-07 15:58:52,2
2893,517,167,1,2017-10-27 07:04:31,2
2894,607,247,1,2017-11-02 14:14:49,2
2895,565,382,5,2017-10-24 17:54:48,2
2896,312,219,3,2017-10-25 17:38:59,2
2897,903,114,4,2017-10-27 02:53:42,2
2898,884,495,1,2017-11-13 23:42:41,2
2899,195,506,3,2017-10-20 20:13:50,2
2900,35,122,5,2017-11-11 09:22:13,2
2901,731,318,2,2017-10-25 10:09:45,2
2902,844,218,3,2017-11-03 11:47:51,2
2903,634,375,4,2017-10-31 08:40:09,2
2904,155,579,5,2017-11-05 16:47:46,2
2905,131,182,5,2017-11-10 03:04:48,2
2906,220,401,2,2017-11-02 20:41:20,2
2907,361,573,1,2017-10-20 07:44:52,2
2908,480,389,3,2017-10-22 10:05:37,2
2909,610,110,5,2017-10-19 01:16:05,2
2910,581,473,3,2017-11-04 19:26:38,2
2911,431,547,1,2017-10-30 06:44:46,2
2912,59,598,5,2017-10-28 14:28:46,2
2913,449,583,2,2017-11-11 14:50:00,2
2914,570,503,3,2017-11-02 13:13:25,2
2915,118,383,3,2017-11-06 01:53:39,2
2916,199,437,4,2017-11-07 16:55:29,2
2917,277,276,4,2017-10-24 03:31:57,2
2918,378,396,3,2017-11-08 12:22:30,2
2919,304,178,3,2017-10-29 13:51:04,2
2920,975,338,3,2017-10-28 06:02:58,2
2921,102,129,2,2017-11-07 19:24:52,2
2922,386,353,4,2017-11-05 00:17:19,2
2923,532,467,5,2017-11-04 05:06:59,2
2924,775,342,1,2017-10-22 10:39:07,2
2925,491,340,5,2017-11-17 03:14:31,2
2926,976,147,5,2017-11-15 06:26:15,2
2927,301,342,3,2017-10-26 23:14:59,2
2928,962,282,1,2017-10-28 08:38:49,2
2929,322,545,1,2017-10-22 02:20:22,2
2930,55,374,5,2017-11-09 14:26:07,2
2931,42,171,4,2017-10-27 12:25:09,2
2932,464,154,2,2017-11-06 22:52:37,2
2933,331,476,2,2017-10-30 03:14:30,2
2934,435,301,1,2017-11-08 22:07:55,2
2935,768,428,1,2017-11-05 05:45:18,2
2936,552,515,5,2017-11-02 12:34:23,2
2937,992,179,1,2017-11-12 14:11:49,2
2938,308,231,4,2017-11-12 09:51:05,2
2939,549,511,4,2017-10-25 08:42:36,2
2940,846,261,3,2017-10-26 04:22:44,2
2941,357,337,3,2017-11-01 20:15:28,2
2942,504,491,4,2017-11-13 02:24:47,2
2943,939,344,2,2017-11-05 13:04:21,2
2944,139,572,5,2017-11-09 03:45:25,2
2945,544,409,4,2017-10-17 23:54:34,2
2946,843,362,4,2017-11-06 17:23:07,2
